11050;11050
11100;11100
11150;11150
11200;11200
11250;11250
11300;11300
11350;11350
11400;11400
11450;11450
11500;11500
11550;11550
11600;11600
11650;11650
11700;11700
11750;11750
11800;11800
11850;11850
11900;11900
11950;11950
12000;12000
12050;12050
12100;12100
12150;12150
12200;12200
12250;12250
12300;12300
12350;12350
12400;12400
12450;12450
12500;12500
12550;12550
12600;12600
12650;12650
12700;12700
12750;12750
12800;12800
12850;12850
12900;12900
12950;12950
13000;13000
13050;13050
13100;13100
13150;13150
13200;13200
13250;13250
13300;13300
13350;13350
13400;13400
13450;13450
13500;13500
13550;13550
13600;13600
13650;13650
13700;13700
13750;13750
13800;13800
13850;13850
13900;13900
13950;13950
14000;14000
14050;14050
14100;14100
14150;14150
14200;14200
14250;14250
14300;14300
14350;14350
14400;14400
14450;14450
14500;14500
14550;14550
14600;14600
14650;14650
14700;14700
14750;14750
14800;14800
14850;14850
14900;14900
14950;14950
15000;15000
15050;15050
15100;15100
15150;15150
15200;15200
15250;15250
15300;15300
15350;15350
15400;15400
15450;15450
15500;15500
15550;15550
15600;15600
15650;15650
15700;15700
15750;15750
15800;15800
15850;15850
15900;15900
15950;15950
16000;16000
16050;16050
16100;16100
16150;16150
16200;16200
16250;16250
16300;16300
16350;16350
16400;16400
16450;16450
16500;16500
16550;16550
16600;16600
16650;16650
16700;16700
16750;16750
16800;16800
16850;16850
16900;16900
16950;16950
17000;17000
17050;17050
17100;17100
17150;17150
17200;17200
17250;17250
17300;17300
17350;17350
17400;17400
17450;17450
17500;17500
17550;17550
17600;17600
17650;17650
17700;17700
17750;17750
17800;17800
17850;17850
17900;17900
17950;17950
18000;18000
18050;18050
18100;18100
18150;18150
18200;18200
18250;18250
18300;18300
18350;18350
18400;18400
18450;18450
18500;18500
18550;18550
18600;18600
18650;18650
18700;18700
18750;18750
18800;18800
18850;18850
18900;18900
18950;18950
19000;19000
19050;19050
19100;19100
19150;19150
19200;19200
19250;19250
19300;19300
19350;19350
19400;19400
19450;19450
19500;19500
19550;19550
19600;19600
19650;19650
19700;19700
19750;19750
19800;19800
19850;19850
19900;19900
19950;19950
20000;20000
20050;20050
20100;20100
20150;20150
20200;20200
20250;20250
20300;20300
20350;20350
20400;20400
20450;20450
20500;20500
20550;20550
20600;20600
20650;20650
20700;20700
20750;20750
20800;20800
20850;20850
20900;20900
20950;20950
21000;21000
21050;21050
21100;21100
21150;21150
21200;21200
21250;21250
21300;21300
21350;21350
21400;21400
21450;21450
21500;21500
21550;21550
21600;21600
21650;21650
21700;21700
21750;21750
21800;21800
21850;21850
21900;21900
21950;21950
22000;22000
22050;22050
22100;22100
22150;22150
22200;22200
22250;22250
22300;22300
22350;22350
22400;22400
22450;22450
22500;22500
22550;22550
22600;22600
22650;22650
22700;22700
22750;22750
22800;22800
22850;22850
22900;22900
22950;22950
23000;23000
23050;23050
23100;23100
23150;23150
23200;23200
23250;23250
23300;23300
23350;23350
23400;23400
23450;23450
23500;23500
23550;23550
23600;23600
23650;23650
23700;23700
23750;23750
23800;23800
23850;23850
23900;23900
23950;23950
24000;24000
24050;24050
24100;24100
24150;24150
24200;24200
24250;24250
24300;24300
24350;24350
24400;24400
24450;24450
24500;24500
24550;24550
24600;24600
24650;24650
24700;24700
24750;24750
24800;24800
24850;24850
24900;24900
24950;24950
25000;25000
25050;25050
25100;25100
25150;25150
25200;25200
25250;25250
25300;25300
25350;25350
25400;25400
25450;25450
25500;25500
25550;25550
25600;25600
25650;25650
25700;25700
25750;25750
25800;25800
25850;25850
25900;25900
25950;25950
26000;26000
26050;26050
26100;26100
26150;26150
26200;26200
26250;26250
26300;26300
26350;26350
26400;26400
26450;26450
26500;26500
26550;26550
26600;26600
26650;26650
26700;26700
26750;26750
26800;26800
26850;26850
26900;26900
26950;26950
27000;27000
27050;27050
27100;27100
27150;27150
27200;27200
27250;27250
27300;27300
27350;27350
27400;27400
27450;27450
27500;27500
27550;27550
27600;27600
27650;27650
27700;27700
27750;27750
27800;27800
27850;27850
27900;27900
27950;27950
28000;28000
28050;28050
28100;28100
28150;28150
28200;28200
28250;28250
28300;28300
28350;28350
28400;28400
28450;28450
28500;28500
28550;28550
28600;28600
28650;28650
28700;28700
28750;28750
28800;28800
28850;28850
28900;28900
28950;28950
29000;29000
29050;29050
29100;29100
29150;29150
29200;29200
29250;29250
29300;29300
29350;29350
29400;29400
29450;29450
29500;29500
29550;29550
29600;29600
29650;29650
29700;29700
29750;29750
29800;29800
29850;29850
29900;29900
29950;29950
30000;30000
30050;30050
30100;30100
30150;30150
30200;30200
30250;30250
30300;30300
30350;30350
30400;30400
30450;30450
30500;30500
30550;30550
30600;30600
30650;30650
30700;30700
30750;30750
30800;30800
30850;30850
30900;30900
30950;30950
31000;31000
31050;31050
31100;31100
31150;31150
31200;31200
31250;31250
31300;31300
31350;31350
31400;31400
31450;31450
31500;31500
31550;31550
31600;31600
31650;31650
31700;31700
31750;31750
31800;31800
31850;31850
31900;31900
31950;31950
32000;32000
32050;32050
32100;32100
32150;32150
32200;32200
32250;32250
32300;32300
32350;32350
32400;32400
32450;32450
32500;32500
32550;32550
32600;32600
32650;32650
32700;32700
32750;32750
32800;32800
32850;32850
32900;32900
32950;32950
33000;33000
33050;33050
33100;33100
33150;33150
33200;33200
33250;33250
33300;33300
33350;33350
33400;33400
33450;33450
33500;33500
33550;33550
33600;33600
33650;33650
33700;33700
33750;33750
33800;33800
33850;33850
33900;33900
33950;33950
34000;34000
34050;34050
34100;34100
34150;34150
34200;34200
34250;34250
34300;34300
34350;34350
34400;34400
34450;34450
34500;34500
34550;34550
34600;34600
34650;34650
34700;34700
34750;34750
34800;34800
34850;34850
34900;34900
34950;34950
35000;35000
35050;35050
35100;35100
35150;35150
35200;35200
35250;35250
35300;35300
35350;35350
35400;35400
35450;35450
35500;35500
35550;35550
35600;35600
35650;35650
35700;35700
35750;35750
35800;35800
35850;35850
35900;35900
35950;35950
36000;36000
36050;36050
36100;36100
36150;36150
36200;36200
36250;36250
36300;36300
36350;36350
36400;36400
36450;36450
36500;36500
36550;36550
36600;36600
36650;36650
36700;36700
36750;36750
36800;36800
36850;36850
36900;36900
36950;36950
37000;37000
37050;37050
37100;37100
37150;37150
37200;37200
37250;37250
37300;37300
37350;37350
37400;37400
37450;37450
37500;37500
37550;37550
37600;37600
37650;37650
37700;37700
37750;37750
37800;37800
37850;37850
37900;37900
37950;37950
38000;38000
38050;38050
38100;38100
38150;38150
38200;38200
38250;38250
38300;38300
38350;38350
38400;38400
38450;38450
38500;38500
38550;38550
38600;38600
38650;38650
38700;38700
38750;38750
38800;38800
38850;38850
38900;38900
38950;38950
39000;39000
39050;39050
39100;39100
39150;39150
39200;39200
39250;39250
39300;39300
39350;39350
39400;39400
39450;39450
39500;39500
39550;39550
39600;39600
39650;39650
39700;39700
39750;39750
39800;39800
39850;39850
39900;39900
39950;39950
40000;40000
40050;40050
40100;40100
40150;40150
40200;40200
40250;40250
40300;40300
40350;40350
40400;40400
40450;40450
40500;40500
40550;40550
40600;40600
40650;40650
40700;40700
40750;40750
40800;40800
40850;40850
40900;40900
40950;40950
41000;41000
41050;41050
41100;41100
41150;41150
41200;41200
41250;41250
41300;41300
41350;41350
41400;41400
41450;41450
41500;41500
41550;41550
41600;41600
41650;41650
41700;41700
41750;41750
41800;41800
41850;41850
41900;41900
41950;41950
42000;42000
42050;42050
42100;42100
42150;42150
42200;42200
42250;42250
42300;42300
42350;42350
42400;42400
42450;42450
42500;42500
42550;42550
42600;42600
42650;42650
42700;42700
42750;42750
42800;42800
42850;42850
42900;42900
42950;42950
43000;43000
43050;43050
43100;43100
43150;43150
43200;43200
43250;43250
43300;43300
43350;43350
43400;43400
43450;43450
43500;43500
43550;43550
43600;43600
43650;43650
43700;43700
43750;43750
43800;43800
43850;43850
43900;43900
43950;43950
44000;44000
44050;44050
44100;44100
44150;44150
44200;44200
44250;44250
44300;44300
44350;44350
44400;44400
44450;44450
44500;44500
44550;44550
44600;44600
44650;44650
44700;44700
44750;44750
44800;44800
44850;44850
44900;44900
44950;44950
45000;45000
45050;45050
45100;45100
45150;45150
45200;45200
45250;45250
45300;45300
45350;45350
45400;45400
45450;45450
45500;45500
45550;45550
45600;45600
45650;45650
45700;45700
45750;45750
45800;45800
45850;45850
45900;45900
45950;45950
46000;46000
46050;46050
46100;46100
46150;46150
46200;46200
46250;46250
46300;46300
46350;46350
46400;46400
46450;46450
46500;46500
46550;46550
46600;46600
46650;46650
46700;46700
46750;46750
46800;46800
46850;46850
46900;46900
46950;46950
47000;47000
47050;47050
47100;47100
47150;47150
47200;47200
47250;47250
47300;47300
47350;47350
47400;47400
47450;47450
47500;47500
47550;47550
47600;47600
47650;47650
47700;47700
47750;47750
47800;47800
47850;47850
47900;47900
47950;47950
48000;48000
48050;48050
48100;48100
48150;48150
48200;48200
48250;48250
48300;48300
48350;48350
48400;48400
48450;48450
48500;48500
48550;48550
48600;48600
48650;48650
48700;48700
48750;48750
48800;48800
48850;48850
48900;48900
48950;48950
49000;49000
49050;49050
49100;49100
49150;49150
49200;49200
49250;49250
49300;49300
49350;49350
49400;49400
49450;49450
49500;49500
49550;49550
49600;49600
49650;49650
49700;49700
49750;49750
49800;49800
49850;49850
49900;49900
49950;49950
50000;50000
50050;50050
50100;50100
50150;50150
50200;50200
50250;50250
50300;50300
50350;50350
50400;50400
50450;50450
50500;50500
50550;50550
50600;50600
50650;50650
50700;50700
50750;50750
50800;50800
50850;50850
50900;50900
50950;50950
51000;51000
51050;51050
51100;51100
51150;51150
51200;51200
51250;51250
51300;51300
51350;51350
51400;51400
51450;51450
51500;51500
51550;51550
51600;51600
51650;51650
51700;51700
51750;51750
51800;51800
51850;51850
51900;51900
51950;51950
52000;52000
52050;52050
52100;52100
52150;52150
52200;52200
52250;52250
52300;52300
52350;52350
52400;52400
52450;52450
52500;52500
52550;52550
52600;52600
52650;52650
52700;52700
52750;52750
52800;52800
52850;52850
52900;52900
52950;52950
53000;53000
53050;53050
53100;53100
53150;53150
53200;53200
53250;53250
53300;53300
53350;53350
53400;53400
53450;53450
53500;53500
53550;53550
53600;53600
53650;53650
53700;53700
53750;53750
53800;53800
53850;53850
53900;53900
53950;53950
54000;54000
54050;54050
54100;54100
54150;54150
54200;54200
54250;54250
54300;54300
54350;54350
54400;54400
54450;54450
54500;54500
54550;54550
54600;54600
54650;54650
54700;54700
54750;54750
54800;54800
54850;54850
54900;54900
54950;54950
55000;55000
55050;55050
55100;55100
55150;55150
55200;55200
55250;55250
55300;55300
55350;55350
55400;55400
55450;55450
55500;55500
55550;55550
55600;55600
55650;55650
55700;55700
55750;55750
55800;55800
55850;55850
55900;55900
55950;55950
56000;56000
56050;56050
56100;56100
56150;56150
56200;56200
56250;56250
56300;56300
56350;56350
56400;56400
56450;56450
56500;56500
56550;56550
56600;56600
56650;56650
56700;56700
56750;56750
56800;56800
56850;56850
56900;56900
56950;56950
57000;57000
57050;57050
57100;57100
57150;57150
57200;57200
57250;57250
57300;57300
57350;57350
57400;57400
57450;57450
57500;57500
57550;57550
57600;57600
57650;57650
57700;57700
57750;57750
57800;57800
57850;57850
57900;57900
57950;57950
58000;58000
58050;58050
58100;58100
58150;58150
58200;58200
58250;58250
58300;58300
58350;58350
58400;58400
58450;58450
58500;58500
58550;58550
58600;58600
58650;58650
58700;58700
58750;58750
58800;58800
58850;58850
58900;58900
58950;58950
59000;59000
59050;59050
59100;59100
59150;59150
59200;59200
59250;59250
59300;59300
59350;59350
59400;59400
59450;59450
59500;59500
59550;59550
59600;59600
59650;59650
59700;59700
59750;59750
59800;59800
59850;59850
59900;59900
59950;59950
60000;60000
60050;60050
60100;60100
60150;60150
60200;60200
60250;60250
60300;60300
60350;60350
60400;60400
60450;60450
60500;60500
60550;60550
60600;60600
60650;60650
60700;60700
60750;60750
60800;60800
60850;60850
60900;60900
60950;60950
61000;61000
61050;61050
61100;61100
61150;61150
61200;61200
61250;61250
61300;61300
61350;61350
61400;61400
61450;61450
61500;61500
61550;61550
61600;61600
61650;61650
61700;61700
61750;61750
61800;61800
61850;61850
61900;61900
61950;61950
62000;62000
62050;62050
62100;62100
62150;62150
62200;62200
62250;62250
62300;62300
62350;62350
62400;62400
62450;62450
62500;62500
62550;62550
62600;62600
62650;62650
62700;62700
62750;62750
62800;62800
62850;62850
62900;62900
62950;62950
63000;63000
63050;63050
63100;63100
63150;63150
63200;63200
63250;63250
63300;63300
63350;63350
63400;63400
63450;63450
63500;63500
63550;63550
63600;63600
63650;63650
63700;63700
63750;63750
63800;63800
63850;63850
63900;63900
63950;63950
64000;64000
64050;64050
64100;64100
64150;64150
64200;64200
64250;64250
64300;64300
64350;64350
64400;64400
64450;64450
64500;64500
64550;64550
64600;64600
64650;64650
64700;64700
64750;64750
64800;64800
64850;64850
64900;64900
64950;64950
65000;65000
65050;65050
65100;65100
65150;65150
65200;65200
65250;65250
65300;65300
65350;65350
65400;65400
65450;65450
65500;65500
65550;65550
65600;65600
65650;65650
65700;65700
65750;65750
65800;65800
65850;65850
65900;65900
65950;65950
66000;66000
66050;66050
66100;66100
66150;66150
66200;66200
66250;66250
66300;66300
66350;66350
66400;66400
66450;66450
66500;66500
66550;66550
66600;66600
66650;66650
66700;66700
66750;66750
66800;66800
66850;66850
66900;66900
66950;66950
67000;67000
67050;67050
67100;67100
67150;67150
67200;67200
67250;67250
67300;67300
67350;67350
67400;67400
67450;67450
67500;67500
67550;67550
67600;67600
67650;67650
67700;67700
67750;67750
67800;67800
67850;67850
67900;67900
67950;67950
68000;68000
68050;68050
68100;68100
68150;68150
68200;68200
68250;68250
68300;68300
68350;68350
68400;68400
68450;68450
68500;68500
68550;68550
68600;68600
68650;68650
68700;68700
68750;68750
68800;68800
68850;68850
68900;68900
68950;68950
69000;69000
69050;69050
69100;69100
69150;69150
69200;69200
69250;69250
69300;69300
69350;69350
69400;69400
69450;69450
69500;69500
69550;69550
69600;69600
69650;69650
69700;69700
69750;69750
69800;69800
69850;69850
69900;69900
69950;69950
70000;70000
70050;70050
70100;70100
70150;70150
70200;70200
70250;70250
70300;70300
70350;70350
70400;70400
70450;70450
70500;70500
70550;70550
70600;70600
70650;70650
70700;70700
70750;70750
70800;70800
70850;70850
70900;70900
70950;70950
71000;71000
71050;71050
71100;71100
71150;71150
71200;71200
71250;71250
71300;71300
71350;71350
71400;71400
71450;71450
71500;71500
71550;71550
71600;71600
71650;71650
71700;71700
71750;71750
71800;71800
71850;71850
71900;71900
71950;71950
72000;72000
72050;72050
72100;72100
72150;72150
72200;72200
72250;72250
72300;72300
72350;72350
72400;72400
72450;72450
72500;72500
72550;72550
72600;72600
72650;72650
72700;72700
72750;72750
72800;72800
72850;72850
72900;72900
72950;72950
73000;73000
73050;73050
73100;73100
73150;73150
73200;73200
73250;73250
73300;73300
73350;73350
73400;73400
73450;73450
73500;73500
73550;73550
73600;73600
73650;73650
73700;73700
73750;73750
73800;73800
73850;73850
73900;73900
73950;73950
74000;74000
74050;74050
74100;74100
74150;74150
74200;74200
74250;74250
74300;74300
74350;74350
74400;74400
74450;74450
74500;74500
74550;74550
74600;74600
74650;74650
74700;74700
74750;74750
74800;74800
74850;74850
74900;74900
74950;74950
75000;75000
75050;75050
75100;75100
75150;75150
75200;75200
75250;75250
75300;75300
75350;75350
75400;75400
75450;75450
75500;75500
75550;75550
75600;75600
75650;75650
75700;75700
75750;75750
75800;75800
75850;75850
75900;75900
75950;75950
76000;76000
76050;76050
76100;76100
76150;76150
76200;76200
76250;76250
76300;76300
76350;76350
76400;76400
76450;76450
76500;76500
76550;76550
76600;76600
76650;76650
76700;76700
76750;76750
76800;76800
76850;76850
76900;76900
76950;76950
77000;77000
77050;77050
77100;77100
77150;77150
77200;77200
77250;77250
77300;77300
77350;77350
77400;77400
77450;77450
77500;77500
77550;77550
77600;77600
77650;77650
77700;77700
77750;77750
77800;77800
77850;77850
77900;77900
77950;77950
78000;78000
78050;78050
78100;78100
78150;78150
78200;78200
78250;78250
78300;78300
78350;78350
78400;78400
78450;78450
78500;78500
78550;78550
78600;78600
78650;78650
78700;78700
78750;78750
78800;78800
78850;78850
78900;78900
78950;78950
79000;79000
79050;79050
79100;79100
79150;79150
79200;79200
79250;79250
79300;79300
79350;79350
79400;79400
79450;79450
79500;79500
79550;79550
79600;79600
79650;79650
79700;79700
79750;79750
79800;79800
79850;79850
79900;79900
79950;79950
80000;80000
80050;80050
80100;80100
80150;80150
80200;80200
80250;80250
80300;80300
80350;80350
80400;80400
80450;80450
80500;80500
80550;80550
80600;80600
80650;80650
80700;80700
80750;80750
80800;80800
80850;80850
80900;80900
80950;80950
81000;81000
81050;81050
81100;81100
81150;81150
81200;81200
81250;81250
81300;81300
81350;81350
81400;81400
81450;81450
81500;81500
81550;81550
81600;81600
81650;81650
81700;81700
81750;81750
81800;81800
81850;81850
81900;81900
81950;81950
82000;82000
82050;82050
82100;82100
82150;82150
82200;82200
82250;82250
82300;82300
82350;82350
82400;82400
82450;82450
82500;82500
82550;82550
82600;82600
82650;82650
82700;82700
82750;82750
82800;82800
82850;82850
82900;82900
82950;82950
83000;83000
83050;83050
83100;83100
83150;83150
83200;83200
83250;83250
83300;83300
83350;83350
83400;83400
83450;83450
83500;83500
83550;83550
83600;83600
83650;83650
83700;83700
83750;83750
83800;83800
83850;83850
83900;83900
83950;83950
84000;84000
84050;84050
84100;84100
84150;84150
84200;84200
84250;84250
84300;84300
84350;84350
84400;84400
84450;84450
84500;84500
84550;84550
84600;84600
84650;84650
84700;84700
84750;84750
84800;84800
84850;84850
84900;84900
84950;84950
85000;85000
85050;85050
85100;85100
85150;85150
85200;85200
85250;85250
85300;85300
85350;85350
85400;85400
85450;85450
85500;85500
85550;85550
85600;85600
85650;85650
85700;85700
85750;85750
85800;85800
85850;85850
85900;85900
85950;85950
86000;86000
86050;86050
86100;86100
86150;86150
86200;86200
86250;86250
86300;86300
86350;86350
86400;86400
86450;86450
86500;86500
86550;86550
86600;86600
86650;86650
86700;86700
86750;86750
86800;86800
86850;86850
86900;86900
86950;86950
87000;87000
87050;87050
87100;87100
87150;87150
87200;87200
87250;87250
87300;87300
87350;87350
87400;87400
87450;87450
87500;87500
87550;87550
87600;87600
87650;87650
87700;87700
87750;87750
87800;87800
87850;87850
87900;87900
87950;87950
88000;88000
88050;88050
88100;88100
88150;88150
88200;88200
88250;88250
88300;88300
88350;88350
88400;88400
88450;88450
88500;88500
88550;88550
88600;88600
88650;88650
88700;88700
88750;88750
88800;88800
88850;88850
88900;88900
88950;88950
89000;89000
89050;89050
89100;89100
89150;89150
89200;89200
89250;89250
89300;89300
89350;89350
89400;89400
89450;89450
89500;89500
89550;89550
89600;89600
89650;89650
89700;89700
89750;89750
89800;89800
89850;89850
89900;89900
89950;89950
90000;90000
90050;90050
90100;90100
90150;90150
90200;90200
90250;90250
90300;90300
90350;90350
90400;90400
90450;90450
90500;90500
90550;90550
90600;90600
90650;90650
90700;90700
90750;90750
90800;90800
90850;90850
90900;90900
90950;90950
91000;91000
91050;91050
91100;91100
91150;91150
91200;91200
91250;91250
91300;91300
91350;91350
91400;91400
91450;91450
91500;91500
91550;91550
91600;91600
91650;91650
91700;91700
91750;91750
91800;91800
91850;91850
91900;91900
91950;91950
92000;92000
92050;92050
92100;92100
92150;92150
92200;92200
92250;92250
92300;92300
92350;92350
92400;92400
92450;92450
92500;92500
92550;92550
92600;92600
92650;92650
92700;92700
92750;92750
92800;92800
92850;92850
92900;92900
92950;92950
93000;93000
93050;93050
93100;93100
93150;93150
93200;93200
93250;93250
93300;93300
93350;93350
93400;93400
93450;93450
93500;93500
93550;93550
93600;93600
93650;93650
93700;93700
93750;93750
93800;93800
93850;93850
93900;93900
93950;93950
94000;94000
94050;94050
94100;94100
94150;94150
94200;94200
94250;94250
94300;94300
94350;94350
94400;94400
94450;94450
94500;94500
94550;94550
94600;94600
94650;94650
94700;94700
94750;94750
94800;94800
94850;94850
94900;94900
94950;94950
95000;95000
95050;95050
95100;95100
95150;95150
95200;95200
95250;95250
95300;95300
95350;95350
95400;95400
95450;95450
95500;95500
95550;95550
95600;95600
95650;95650
95700;95700
95750;95750
95800;95800
95850;95850
95900;95900
95950;95950
96000;96000
96050;96050
96100;96100
96150;96150
96200;96200
96250;96250
96300;96300
96350;96350
96400;96400
96450;96450
96500;96500
96550;96550
96600;96600
96650;96650
96700;96700
96750;96750
96800;96800
96850;96850
96900;96900
96950;96950
97000;97000
97050;97050
97100;97100
97150;97150
97200;97200
97250;97250
97300;97300
97350;97350
97400;97400
97450;97450
97500;97500
97550;97550
97600;97600
97650;97650
97700;97700
97750;97750
97800;97800
97850;97850
97900;97900
97950;97950
98000;98000
98050;98050
98100;98100
98150;98150
98200;98200
98250;98250
98300;98300
98350;98350
98400;98400
98450;98450
98500;98500
98550;98550
98600;98600
98650;98650
98700;98700
98750;98750
98800;98800
98850;98850
98900;98900
98950;98950
99000;99000
99050;99050
99100;99100
99150;99150
99200;99200
99250;99250
99300;99300
99350;99350
99400;99400
99450;99450
99500;99500
99550;99550
99600;99600
99650;99650
99700;99700
99750;99750
99800;99800
99850;99850
99900;99900
99950;99950
100000;100000
